Entity Name,Entity Code,GAAP,Business Unit,Year,Period,Category,User GL code,User GL Description,Layers in CoA,Member, Column1 , Column2 , Column3 , Column4 , Column5 , Column6 , Column7 , Column8 , Column9 , Column10 , Column11 , Column12 , Column13 , Column14 , Column15 
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,E3609100,,,,,,E3609100,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BSA_IncTaxRecGrp,,,,,BSA_IncTaxRecGrp,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,17505000,,,,,,17505000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,27505000,,,,,,27505000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V014_Detail_B,,,,V014_Detail_B,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,78000000,,,,,78000000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V014_BS_PL,,,,V014_BS_PL,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V015_Report,,,V015_Report,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V015_Detail_A,,,,V015_Detail_A,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,33055000,,,,,33055000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,43055000,,,,,43055000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V015_Detail_B,,,,V015_Detail_B,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,52501000,,,,,52501000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V015_BS_PL,,,,V015_BS_PL,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V016_Report,,,V016_Report,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V016_Detail_A,,,,V016_Detail_A,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,49900000,,,,,49900000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V016_Detail_B,,,,V016_Detail_B,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,79900000,,,,,79900000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V016_BS_PL,,,,V016_BS_PL,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V017_Report,,,V017_Report,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V017_Detail_A,,,,V017_Detail_A,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BSA_IncTaxPay,,,,,BSA_IncTaxPay,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,36000000,,,,,,36000000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,46000000,,,,,,46000000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BSA_IncTaxPayGrp,,,,,BSA_IncTaxPayGrp,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,36005000,,,,,,36005000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,46005000,,,,,,46005000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,Minus,,,,,Minus,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BSA_IncTaxRec,,,,,BSA_IncTaxRec,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,17500000,,,,,,17500000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,27500000,,,,,,27500000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,E3609100,,,,,,E3609100,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BSA_IncTaxRecGrp,,,,,BSA_IncTaxRecGrp,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,17505000,,,,,,17505000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,27505000,,,,,,27505000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V017_Detail_B,,,,V017_Detail_B,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,78020000,,,,,78020000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V017_BS_PL,,,,V017_BS_PL,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V018_Report,,,V018_Report,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V018_Detail_A,,,,V018_Detail_A,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37670000,,,,,37670000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,47670000,,,,,47670000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V018_Detail_B,,,,V018_Detail_B,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,64950000,,,,,64950000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V018_BS_PL,,,,V018_BS_PL,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V019_Report,,,V019_Report,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V019_Detail_A,,,,V019_Detail_A,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BSA_OthFinAssImpair,,,,,BSA_OthFinAssImpair,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,14620000,,,,,,14620000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,18120000,,,,,,18120000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,18220000,,,,,,18220000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,18335000,,,,,,18335000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,18345000,,,,,,18345000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,18505000,,,,,,18505000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,24620000,,,,,,24620000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,28120000,,,,,,28120000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,28220000,,,,,,28220000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,28335000,,,,,,28335000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,28345000,,,,,,28345000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,28505000,,,,,,28505000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V019_Detail_B,,,,V019_Detail_B,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,68870000,,,,,68870000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V019_BS_PL,,,,V019_BS_PL,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V020_Report,,,V020_Report,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V020_Detail_A,,,,V020_Detail_A,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,13100000,,,,,13100000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,13300000,,,,,13300000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V020_Detail_B,,,,V020_Detail_B,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,79950000,,,,,79950000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V020_BS_PL,,,,V020_BS_PL,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V021_Report,,,V021_Report,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V021_Detail_A,,,,V021_Detail_A,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37150000,,,,,37150000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37605000,,,,,37605000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,47150000,,,,,47150000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,47605000,,,,,47605000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V021_Detail_B,,,,V021_Detail_B,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S9902185,,,,,S9902185,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S9902186,,,,,S9902186,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,S9903001,,,,,S9903001,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V021_BS_PL,,,,V021_BS_PL,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V022_Report,,,V022_Report,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V022_Detail_A,,,,V022_Detail_A,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37500000,,,,,37500000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37520000,,,,,37520000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,47500000,,,,,47500000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,47520000,,,,,47520000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V022_Detail_B,,,,V022_Detail_B,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,64800000,,,,,64800000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,64810000,,,,,64810000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V022_BS_PL,,,,V022_BS_PL,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V023_Report,,,V023_Report,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V023_Detail_A,,,,V023_Detail_A,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37510000,,,,,37510000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,47510000,,,,,47510000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V023_Detail_B,,,,V023_Detail_B,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,64820000,,,,,64820000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V023_BS_PL,,,,V023_BS_PL,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V024_Report,,,V024_Report,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V024_Detail_A,,,,V024_Detail_A,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37600000,,,,,37600000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37605000,,,,,37605000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,47600000,,,,,47600000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,47605000,,,,,47605000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V024_Detail_B,,,,V024_Detail_B,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,64900000,,,,,64900000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V024_BS_PL,,,,V024_BS_PL,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V025_Report,,,V025_Report,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V025_Detail_A,,,,V025_Detail_A,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37100000,,,,,37100000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37150000,,,,,37150000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,47100000,,,,,47100000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,47150000,,,,,47150000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V025_Detail_B,,,,V025_Detail_B,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,64910000,,,,,64910000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V025_BS_PL,,,,V025_BS_PL,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V026_Report,,,V026_Report,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V026_Detail_A,,,,V026_Detail_A,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_ST_MiscEmpEntitle,,,,,BS_ST_MiscEmpEntitle,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37350000,,,,,,37350000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37360000,,,,,,37360000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37370000,,,,,,37370000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37390000,,,,,,37390000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37410000,,,,,,37410000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37420000,,,,,,37420000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37310000,,,,,,37310000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37320000,,,,,,37320000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37330000,,,,,,37330000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BS_LT_MiscEmpEntitle,,,,,BS_LT_MiscEmpEntitle,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,47310000,,,,,,47310000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,47320000,,,,,,47320000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,47350000,,,,,,47350000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,47360000,,,,,,47360000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,47420000,,,,,,47420000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,Plus,,,,,Plus,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,47200000,,,,,47200000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,37200000,,,,,37200000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V026_Detail_B,,,,V026_Detail_B,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,64710000,,,,,64710000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,64720000,,,,,64720000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,64730000,,,,,64730000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,64740000,,,,,64740000,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V026_BS_PL,,,,V026_BS_PL,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V027_Report,,,V027_Report,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,V027_Detail_A,,,,V027_Detail_A,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BSA_IntangImpair,,,,,BSA_IntangImpair,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BSA_IntangContImp,,,,,,BSA_IntangContImp,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11222000,,,,,,,11222000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11223000,,,,,,,11223000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11224000,,,,,,,11224000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11820000,,,,,,,11820000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11821000,,,,,,,11821000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11920000,,,,,,,11920000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BSA_IntangEEImp,,,,,,BSA_IntangEEImp,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11020000,,,,,,,11020000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BSA_IntangOthImp,,,,,,BSA_IntangOthImp,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11120000,,,,,,,11120000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11220000,,,,,,,11220000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11225000,,,,,,,11225000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11320000,,,,,,,11320000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11420000,,,,,,,11420000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11520000,,,,,,,11520000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11540000,,,,,,,11540000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BSA_IntangTMPNPTImp,,,,,,BSA_IntangTMPNPTImp,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11620000,,,,,,,11620000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,11720000,,,,,,,11720000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BSA_PPEImpair,,,,,BSA_PPEImpair,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BSA_PPE_CIPImp,,,,,,BSA_PPE_CIPImp,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12920000,,,,,,,12920000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12920010,,,,,,,12920010,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12920020,,,,,,,12920020,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12920050,,,,,,,12920050,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BSA_PPE_LandBImp,,,,,,BSA_PPE_LandBImp,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12520000,,,,,,,12520000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12520010,,,,,,,12520010,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12520020,,,,,,,12520020,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12520050,,,,,,,12520050,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12521000,,,,,,,12521000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12521010,,,,,,,12521010,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12521020,,,,,,,12521020,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12521050,,,,,,,12521050,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12620000,,,,,,,12620000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BSA_PPE_MinLeaImp,,,,,,BSA_PPE_MinLeaImp,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12020000,,,,,,,12020000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12020010,,,,,,,12020010,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12020020,,,,,,,12020020,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12020050,,,,,,,12020050,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12120000,,,,,,,12120000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12220000,,,,,,,12220000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BSA_PPE_PEDImp,,,,,,BSA_PPE_PEDImp,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12720000,,,,,,,12720000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12720010,,,,,,,12720010,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12720020,,,,,,,12720020,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,12720050,,,,,,,12720050,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,BSA_PPE_VesImp,,,,,,BSA_PPE_VesImp,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,13020000,,,,,,,13020000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,13020010,,,,,,,13020010,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,13020020,,,,,,,13020020,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,REPORT,13020050,,,,,,,13020050,,,,,,,,
